,correlation,difference,fraction receiving evidence,n_agents,n_evidence,n_iterations,risk,trust
732,0.6896161599348543,0.133097940311055,0.25,50,10,200,0.7,0.7
733,0.7658940206894936,0.12578641289981493,0.25,50,10,200,0.7,0.7
734,0.6425836459403182,0.10153846153846148,0.25,50,10,200,0.7,0.7
735,0.48711194154351584,0.2016838487972509,0.25,50,10,200,0.7,0.7
736,0.6274271839231816,0.13487179487179482,0.25,50,10,200,1.0,1.0
737,0.46257986141083407,0.2049828178694161,0.25,50,10,200,1.0,1.0
738,0.5509147277615716,0.1525641025641028,0.25,50,10,200,1.0,1.0
739,0.7674498429663759,0.11985461274121079,0.25,50,10,200,1.0,1.0
740,0.8340558322476618,0.09911974623314819,0.33,50,10,200,0.0,0.0
741,0.8703907778645394,0.18655564366904562,0.33,50,10,200,0.0,0.0
742,0.9178833808478929,0.26555101987753654,0.33,50,10,200,0.0,0.0
743,0.7884967269280011,0.08153846153846146,0.33,50,10,200,0.0,0.0
744,0.8189834470719274,0.15988897700237895,0.33,50,10,200,0.3,0.3
745,0.9693568928894102,0.1655510198775365,0.33,50,10,200,0.3,0.3
746,0.7939236675312179,0.12564102564102564,0.33,50,10,200,0.3,0.3
747,0.8495163323324452,0.1841369283637323,0.33,50,10,200,0.3,0.3
748,0.7608925262057987,0.2074702616970657,0.33,50,10,200,0.5,0.5
749,0.9133134474880817,0.09487179487179477,0.33,50,10,200,0.5,0.5
750,0.901555296589402,0.11230769230769222,0.33,50,10,200,0.5,0.5
751,0.7933544589244454,0.20084997229989496,0.33,50,10,200,0.5,0.5
752,0.8262256602579487,0.13130306851618315,0.33,50,10,200,0.7,0.7
753,0.8280819259116438,0.16221768654420313,0.33,50,10,200,0.7,0.7
754,0.4893723815328425,0.2064312736443885,0.33,50,10,200,0.7,0.7
755,0.8711483615924597,0.11655564366904564,0.33,50,10,200,0.7,0.7
756,0.88718679002532,0.131213062752694,0.33,50,10,200,1.0,1.0
757,0.7683598797160417,0.07593180015860417,0.33,50,10,200,1.0,1.0
758,0.42158826895424517,0.2633333333333336,0.33,50,10,200,1.0,1.0
759,0.7255944463933978,0.06613282891971439,0.33,50,10,200,1.0,1.0
760,0.9185012183754212,0.10820512820512813,0.5,50,10,200,0.0,0.0
761,0.6746288733868259,0.1183505154639175,0.5,50,10,200,0.0,0.0
762,0.7297996750215568,0.12003436426116827,0.5,50,10,200,0.0,0.0
763,0.7957095050624942,0.15564102564102555,0.5,50,10,200,0.0,0.0
764,0.908124088932816,0.09076923076923075,0.5,50,10,200,0.3,0.3
765,0.8149734807059404,0.07501718213058417,0.5,50,10,200,0.3,0.3
766,0.8737732388416432,0.07245307956648152,0.5,50,10,200,0.3,0.3
767,0.9003746101068831,0.07410256410256401,0.5,50,10,200,0.3,0.3
768,0.8557049383336487,0.08952921395544333,0.5,50,10,200,0.5,0.5
769,0.9371535178569542,0.04844052122740652,0.5,50,10,200,0.5,0.5
770,0.5961338893308296,0.08911974623314821,0.5,50,10,200,0.5,0.5
771,0.8211575619734365,0.07487179487179484,0.5,50,10,200,0.5,0.5
772,0.9311922817848277,0.10801611245234566,0.5,50,10,200,0.7,0.7
773,0.9341183826645686,0.0332343233440399,0.5,50,10,200,0.7,0.7
774,0.9048060629882922,0.06911974623314819,0.5,50,10,200,0.7,0.7
775,0.8234672945816159,0.12421358710018526,0.5,50,10,200,0.7,0.7
776,0.5099999905020244,0.07589743589743604,0.5,50,10,200,1.0,1.0
777,0.7891177289536966,0.09265410832759176,0.5,50,10,200,1.0,1.0
778,0.9282606741278494,0.06545360391397283,0.5,50,10,200,1.0,1.0
779,0.6486880868769994,0.13858590848619598,0.5,50,10,200,1.0,1.0
780,0.9194583269889748,0.1014484557749724,0.75,50,10,200,0.0,0.0
781,0.9520550929091063,0.11413692836373224,0.75,50,10,200,0.0,0.0
782,0.9436324981059941,0.14413692836373232,0.75,50,10,200,0.0,0.0
783,0.9658060157394268,0.10747026169706564,0.75,50,10,200,0.0,0.0
784,0.912068102758095,0.10655564366904553,0.75,50,10,200,0.3,0.3
785,0.8964990848448311,0.10256410256410281,0.75,50,10,200,0.3,0.3
786,0.8594027679268937,0.049119746233148076,0.75,50,10,200,0.3,0.3
787,0.9420990623782415,0.04660202093854134,0.75,50,10,200,0.3,0.3
788,0.8133966865018323,0.10743589743589743,0.75,50,10,200,0.5,0.5
789,0.8273720317676744,0.11245307956648153,0.75,50,10,200,0.5,0.5
790,0.9128291017527669,0.052418715305313335,0.75,50,10,200,0.5,0.5
791,0.7923206819801107,0.033187946074543985,0.75,50,10,200,0.5,0.5
792,0.7661309309540906,0.05666666666666664,0.75,50,10,200,0.7,0.7
793,0.6918130490884837,0.10575204863864678,0.75,50,10,200,0.7,0.7
794,0.8154019729872454,0.05279949558638113,0.75,50,10,200,0.7,0.7
795,0.8153312437176146,0.060235393022278434,0.75,50,10,200,0.7,0.7
796,0.5930961170674623,0.12421358710018537,0.75,50,10,200,1.0,1.0
797,0.8291867817862953,0.1834443563309547,0.75,50,10,200,1.0,1.0
798,0.47378588493437895,0.21923076923076948,0.75,50,10,200,1.0,1.0
799,0.6361843402605287,0.1940681998413961,0.75,50,10,200,1.0,1.0
800,0.7217341417289714,0.2647817891083059,0.1,50,20,200,0.0,0.0
801,0.6834964752356681,0.26221768654420313,0.1,50,20,200,0.0,0.0
802,0.7131799685102216,0.29326868760520824,0.1,50,20,200,0.0,0.0
803,0.3597889766504179,0.16578641289981486,0.1,50,20,200,0.0,0.0
804,0.5941139830968527,0.2888843532108701,0.1,50,20,200,0.3,0.3
805,0.35694647074790264,0.28555101987753656,0.1,50,20,200,0.3,0.3
806,0.7270051377913616,0.2879697351828499,0.1,50,20,200,0.3,0.3
807,0.31853020687845396,0.23583279016931083,0.1,50,20,200,0.3,0.3
808,0.5079896530624316,0.0707692307692308,0.1,50,20,200,0.5,0.5
809,0.6349057450767156,0.2808499722998948,0.1,50,20,200,0.5,0.5
810,0.5971427721746059,0.2869651113913408,0.1,50,20,200,0.5,0.5
811,0.7601557891160331,0.27555101987753655,0.1,50,20,200,0.5,0.5
812,0.5437118616927524,0.24286254728877674,0.1,50,20,200,0.7,0.7
813,0.28612367080106,0.11897435897435882,0.1,50,20,200,0.7,0.7
814,0.5878945444995067,0.29221768654420316,0.1,50,20,200,0.7,0.7
815,0.7904428955425246,0.2066020209385416,0.1,50,20,200,0.7,0.7
816,0.254975514589797,0.25926513349193764,0.1,50,20,200,1.0,1.0
817,0.6674577700174552,0.1964312736443884,0.1,50,20,200,1.0,1.0
818,0.12762793831146735,0.24578641289981493,0.1,50,20,200,1.0,1.0
819,0.40281167089621533,0.18745053407452086,0.1,50,20,200,1.0,1.0
820,0.7133015005213554,0.29454639608602756,0.25,50,20,200,0.0,0.0
821,0.6751873991639963,0.17655564366904555,0.25,50,20,200,0.0,0.0
822,0.6030006536410301,0.18655564366904556,0.25,50,20,200,0.0,0.0
823,0.7712603093900521,0.2631323045722233,0.25,50,20,200,0.0,0.0
824,0.6587205023220158,0.23916612350264413,0.25,50,20,200,0.3,0.3
825,0.5841053653253753,0.1624530795664817,0.25,50,20,200,0.3,0.3
826,0.7194170077221277,0.11153846153846152,0.25,50,20,200,0.3,0.3
827,0.49445633861111654,0.25235406957718826,0.25,50,20,200,0.3,0.3
828,0.5097713341484507,0.25555101987753653,0.25,50,20,200,0.5,0.5
829,0.7319063355012178,0.28787972941936085,0.25,50,20,200,0.5,0.5
830,0.7436376161736415,0.1418993088763767,0.25,50,20,200,0.5,0.5
831,0.3306925331659052,0.18401255833907512,0.25,50,20,200,0.5,0.5
832,0.8236426666491133,0.1805802150164483,0.25,50,20,200,0.7,0.7
833,0.7398411289038163,0.14747026169706565,0.25,50,20,200,0.7,0.7
834,0.43631524822642676,0.15144845577497243,0.25,50,20,200,0.7,0.7
835,0.7738703254775109,0.18221768654420326,0.25,50,20,200,0.7,0.7
836,0.667824032846759,0.06754692043351866,0.25,50,20,200,1.0,1.0
837,0.7704615876097383,0.10501718213058416,0.25,50,20,200,1.0,1.0
838,0.47111527420183147,0.15666666666666682,0.25,50,20,200,1.0,1.0
839,0.5602331076304378,0.15858590848619603,0.25,50,20,200,1.0,1.0
840,0.8567184625937427,0.22888435321086986,0.33,50,20,200,0.0,0.0
841,0.8933017201769976,0.2555510198775366,0.33,50,20,200,0.0,0.0
842,0.7801649249287826,0.09076923076923064,0.33,50,20,200,0.0,0.0
843,0.764087708986087,0.190803595030399,0.33,50,20,200,0.0,0.0
844,0.6962695271950863,0.10245307956648154,0.33,50,20,200,0.3,0.3
845,0.9340585791683561,0.1322176865442032,0.33,50,20,200,0.3,0.3
846,0.868253524744508,0.19909981328999593,0.33,50,20,200,0.3,0.3
847,0.8081050365674646,0.15413692836373225,0.33,50,20,200,0.3,0.3
848,0.8221621194040081,0.15578641289981485,0.33,50,20,200,0.5,0.5
849,0.8731772530559144,0.05322231033571212,0.33,50,20,200,0.5,0.5
850,0.931335027674867,0.14555101987753652,0.33,50,20,200,0.5,0.5
851,0.7391994692253429,0.15933520631227413,0.33,50,20,200,0.5,0.5
852,0.6556078644912917,0.16463640184951653,0.33,50,20,200,0.7,0.7
853,0.8295627734817449,0.13191924181952916,0.33,50,20,200,0.7,0.7
854,0.7235044828541276,0.07091461802802008,0.33,50,20,200,0.7,0.7
855,0.5854728785940212,0.22386717108028578,0.33,50,20,200,0.7,0.7
856,0.8698325840488709,0.1367130439361626,0.33,50,20,200,1.0,1.0
857,0.49489133027692356,0.33498281786941614,0.33,50,20,200,1.0,1.0
858,0.8489710208310698,0.14673131239479212,0.33,50,20,200,1.0,1.0
859,0.44960065784158304,0.05544658279603176,0.33,50,20,200,1.0,1.0
860,0.970228143425156,0.11842058828425406,0.5,50,20,200,0.0,0.0
861,0.9410517733034665,0.1655510198775365,0.5,50,20,200,0.0,0.0
862,0.671271764078928,0.16655564366904563,0.5,50,20,200,0.0,0.0
863,0.8393689564563568,0.13410256410256405,0.5,50,20,200,0.0,0.0
864,0.9397807359598316,0.0582051282051281,0.5,50,20,200,0.3,0.3
865,0.8320957737817488,0.10413692836373227,0.5,50,20,200,0.3,0.3
866,0.8847578517154394,0.13929382093316495,0.5,50,20,200,0.3,0.3
867,0.6691112261668867,0.13080359503039893,0.5,50,20,200,0.3,0.3
868,0.8560164931693818,0.09796973518284972,0.5,50,20,200,0.5,0.5
869,0.8283436137679417,0.07720050441361914,0.5,50,20,200,0.5,0.5
870,0.9437877225594234,0.0732343233440399,0.5,50,20,200,0.5,0.5
871,0.8832552773711981,0.020000000000000056,0.5,50,20,200,0.5,0.5
872,0.7826667569136635,0.13501718213058397,0.5,50,20,200,0.7,0.7
873,0.7937949712807727,0.10191924181952933,0.5,50,20,200,0.7,0.7
874,0.8726621953845015,0.050769230769230754,0.5,50,20,200,0.7,0.7
875,0.7265245141614657,0.13690205968894523,0.5,50,20,200,0.7,0.7
876,0.8231111301203348,0.1142135871001853,0.5,50,20,200,1.0,1.0
877,0.722372435075347,0.07828178694158118,0.5,50,20,200,1.0,1.0
878,0.6837959140870903,0.07265410832759177,0.5,50,20,200,1.0,1.0
879,0.7755479823547701,0.10431259708947883,0.5,50,20,200,1.0,1.0
880,0.8972996908402863,0.15990361364100225,0.75,50,20,200,0.0,0.0
881,0.948186261369039,0.10555101987753641,0.75,50,20,200,0.0,0.0
882,0.9260178435305848,0.03820512820512804,0.75,50,20,200,0.0,0.0
883,0.9232361982522042,0.11413692836373235,0.75,50,20,200,0.0,0.0
884,0.8757174810002782,0.14121306275269416,0.75,50,20,200,0.3,0.3
885,0.9877275852226512,0.04132716141339347,0.75,50,20,200,0.3,0.3
886,0.9259862588988698,0.08144845577497246,0.75,50,20,200,0.3,0.3
887,0.8671658886726229,0.018440521227406498,0.75,50,20,200,0.3,0.3
888,0.7925926016577828,0.1433676975945016,0.75,50,20,200,0.5,0.5
889,0.853093420649564,0.01835051546391737,0.75,50,20,200,0.5,0.5
890,0.9539300465095041,0.07688212674579266,0.75,50,20,200,0.5,0.5
891,0.8781973392365688,0.07232870954182428,0.75,50,20,200,0.5,0.5
892,0.823457818580573,0.11842058828425395,0.75,50,20,200,0.7,0.7
893,0.7798213016164248,0.10474742484713762,0.75,50,20,200,0.7,0.7
894,0.6275275965814758,0.07743589743589734,0.75,50,20,200,0.7,0.7
895,0.944013144604326,0.04216103791074952,0.75,50,20,200,0.7,0.7
896,0.6441759252943723,0.12073486650806275,0.75,50,20,200,1.0,1.0
897,0.6694685627387482,0.14444898012246388,0.75,50,20,200,1.0,1.0
898,0.47235856987643415,0.36256410256410304,0.75,50,20,200,1.0,1.0
899,0.6287723443156318,0.2566323024054988,0.75,50,20,200,1.0,1.0
900,0.1262056988260913,0.2512121212121212,0.1,50,5,300,0.0,0.0
901,0.5844509652713283,0.17714285714285713,0.1,50,5,300,0.0,0.0
902,0.32701155814393285,0.05999999999999992,0.1,50,5,300,0.0,0.0
903,0.5917545319942786,0.12714285714285706,0.1,50,5,300,0.0,0.0
904,-0.12799346821275726,0.09666666666666662,0.1,50,5,300,0.3,0.3
905,0.4777657580948967,0.235021645021645,0.1,50,5,300,0.3,0.3
906,0.6177186940278759,0.12333333333333336,0.1,50,5,300,0.3,0.3
907,0.7617988438874598,0.04333333333333326,0.1,50,5,300,0.3,0.3
908,0.20548532114889093,0.18428571428571427,0.1,50,5,300,0.5,0.5
909,0.21956554517430518,0.13666666666666663,0.1,50,5,300,0.5,0.5
910,0.49733089119641766,0.17666666666666667,0.1,50,5,300,0.5,0.5
911,0.7437120751888956,0.10714285714285705,0.1,50,5,300,0.5,0.5
912,-0.0029671449007827957,0.14380952380952375,0.1,50,5,300,0.7,0.7
913,-0.15008755219462958,0.23714285714285718,0.1,50,5,300,0.7,0.7
914,0.8397158722129207,0.13095238095238085,0.1,50,5,300,0.7,0.7
915,0.5327472446490527,0.14380952380952383,0.1,50,5,300,0.7,0.7
916,0.07666357025806662,0.15333333333333335,0.1,50,5,300,1.0,1.0
917,0.004592831172760113,0.18380952380952387,0.1,50,5,300,1.0,1.0
918,0.3427623445890727,0.06999999999999991,0.1,50,5,300,1.0,1.0
919,0.8476321854270208,0.12121212121212122,0.1,50,5,300,1.0,1.0
920,0.40857554433630444,0.14,0.25,50,5,300,0.0,0.0
921,0.453143273355209,0.11666666666666663,0.25,50,5,300,0.0,0.0
922,0.7491196812703649,0.12714285714285706,0.25,50,5,300,0.0,0.0
923,0.7815286089618537,0.12428571428571415,0.25,50,5,300,0.0,0.0
924,0.8900970146157601,0.1345454545454545,0.25,50,5,300,0.3,0.3
925,0.6955322185167757,0.16454545454545447,0.25,50,5,300,0.3,0.3
926,0.31526653893767603,0.14333333333333334,0.25,50,5,300,0.3,0.3
927,0.812649017313196,0.1004761904761905,0.25,50,5,300,0.3,0.3
928,0.49710011996337683,0.09380952380952368,0.25,50,5,300,0.5,0.5
929,0.709049322136929,0.13121212121212114,0.25,50,5,300,0.5,0.5
930,0.6963151541442866,0.15761904761904752,0.25,50,5,300,0.5,0.5
931,0.7257329147736904,0.09000000000000001,0.25,50,5,300,0.5,0.5
932,0.44084297672517864,0.14714285714285716,0.25,50,5,300,0.7,0.7
933,0.7584158993482291,0.07000000000000002,0.25,50,5,300,0.7,0.7
934,0.5857216009218053,0.16428571428571426,0.25,50,5,300,0.7,0.7
935,0.9194096928604143,0.07428571428571418,0.25,50,5,300,0.7,0.7
936,0.47993189782118945,0.1300000000000001,0.25,50,5,300,1.0,1.0
937,0.15128966202798116,0.16714285714285718,0.25,50,5,300,1.0,1.0
938,0.5056945363867452,0.08380952380952378,0.25,50,5,300,1.0,1.0
939,0.4156734033683354,0.19787878787878788,0.25,50,5,300,1.0,1.0
940,0.6207091553676862,0.11666666666666664,0.33,50,5,300,0.0,0.0
941,0.8544776284658178,0.0738095238095237,0.33,50,5,300,0.0,0.0
942,0.9245729241033013,0.1842857142857142,0.33,50,5,300,0.0,0.0
943,0.9449479665755148,0.19909090909090899,0.33,50,5,300,0.0,0.0
944,0.5406765287752154,0.10761904761904754,0.33,50,5,300,0.3,0.3
945,0.7951193112836435,0.05666666666666657,0.33,50,5,300,0.3,0.3
946,0.7756905865515239,0.04,0.33,50,5,300,0.3,0.3
947,0.5587507673176147,0.09047619047619038,0.33,50,5,300,0.3,0.3
948,0.7691216850654395,0.16095238095238085,0.33,50,5,300,0.5,0.5
949,0.8772533873986084,0.07999999999999996,0.33,50,5,300,0.5,0.5
950,0.5041338330086413,0.10333333333333328,0.33,50,5,300,0.5,0.5
951,0.6562465209552072,0.16380952380952374,0.33,50,5,300,0.5,0.5
952,0.6569810724352912,0.16787878787878796,0.33,50,5,300,0.7,0.7
953,0.8219628291262246,0.12168831168831151,0.33,50,5,300,0.7,0.7
954,0.7451136220446596,0.16787878787878785,0.33,50,5,300,0.7,0.7
955,0.9515890869157787,0.09502164502164483,0.33,50,5,300,0.7,0.7
956,0.14327386574219633,0.1912121212121212,0.33,50,5,300,1.0,1.0
957,0.5956309888294231,0.04333333333333333,0.33,50,5,300,1.0,1.0
958,0.5636827905882685,0.1583549783549783,0.33,50,5,300,1.0,1.0
959,0.6374921229119238,0.0776190476190475,0.33,50,5,300,1.0,1.0
960,0.8362358250039551,0.06999999999999997,0.5,50,5,300,0.0,0.0
961,0.9178909206552918,0.0766666666666666,0.5,50,5,300,0.0,0.0
962,0.7478937314378026,0.09999999999999998,0.5,50,5,300,0.0,0.0
963,0.7965493697977558,0.09121212121212115,0.5,50,5,300,0.0,0.0
964,0.5933921927433151,0.0766666666666666,0.5,50,5,300,0.3,0.3
965,0.7880150714830773,0.10380952380952387,0.5,50,5,300,0.3,0.3
966,0.8524133311172967,0.06000000000000002,0.5,50,5,300,0.3,0.3
967,0.9551834786658367,0.0990909090909089,0.5,50,5,300,0.3,0.3
968,0.6449587619849898,0.08333333333333337,0.5,50,5,300,0.5,0.5
969,0.9201449350898008,0.053809523809523675,0.5,50,5,300,0.5,0.5
970,0.8328613094894298,0.09333333333333331,0.5,50,5,300,0.5,0.5
971,0.9142545391457232,0.05095238095238073,0.5,50,5,300,0.5,0.5
972,0.7360902737665658,0.08502164502164482,0.5,50,5,300,0.7,0.7
973,0.7681524370252079,0.013333333333333234,0.5,50,5,300,0.7,0.7
974,0.8311765489310797,0.14095238095238083,0.5,50,5,300,0.7,0.7
975,0.5872437529142248,0.13666666666666663,0.5,50,5,300,0.7,0.7
976,0.6708038779644409,0.1500000000000001,0.5,50,5,300,1.0,1.0
977,0.7919972364545894,0.08333333333333347,0.5,50,5,300,1.0,1.0
978,0.47847545564325955,0.07952380952380973,0.5,50,5,300,1.0,1.0
979,0.872164105525413,0.03571428571428592,0.5,50,5,300,1.0,1.0
980,0.8598483263629259,0.06047619047619032,0.75,50,5,300,0.0,0.0
981,0.8787639665315816,0.07999999999999996,0.75,50,5,300,0.0,0.0
982,0.9540054936256248,0.09835497835497826,0.75,50,5,300,0.0,0.0
983,0.7860652943099934,0.033809523809523644,0.75,50,5,300,0.0,0.0
984,0.7829454738713565,0.06761904761904741,0.75,50,5,300,0.3,0.3
985,0.9254844995210862,0.06666666666666661,0.75,50,5,300,0.3,0.3
986,0.9094896884956523,0.0671428571428571,0.75,50,5,300,0.3,0.3
987,0.8306215019448553,0.07714285714285707,0.75,50,5,300,0.3,0.3
988,0.8635681945713785,0.0166666666666667,0.75,50,5,300,0.5,0.5
989,0.9176480628349002,0.036666666666666736,0.75,50,5,300,0.5,0.5
990,0.8329709028568372,0.05619047619047627,0.75,50,5,300,0.5,0.5
991,0.7937797198639175,0.0566666666666667,0.75,50,5,300,0.5,0.5
992,0.7794075173330083,0.045021645021644775,0.75,50,5,300,0.7,0.7
993,0.8307470677257105,0.1400000000000001,0.75,50,5,300,0.7,0.7
994,0.6815140605465531,0.10285714285714298,0.75,50,5,300,0.7,0.7
995,0.67285943391671,0.04333333333333348,0.75,50,5,300,0.7,0.7
996,0.8861649453604169,0.09666666666666683,0.75,50,5,300,1.0,1.0
997,0.6107033881117551,0.23714285714285735,0.75,50,5,300,1.0,1.0
998,0.6571938618764901,0.0695238095238097,0.75,50,5,300,1.0,1.0
999,0.8394676196539855,0.12904761904761933,0.75,50,5,300,1.0,1.0
1000,0.4877150492162375,0.05743589743589739,0.1,50,10,300,0.0,0.0
1001,0.5527657988673055,0.18720050441361905,0.1,50,10,300,0.0,0.0
1002,0.46469659140984204,0.17670103092783498,0.1,50,10,300,0.0,0.0
1003,0.38612272336778325,0.24413692836373235,0.1,50,10,300,0.0,0.0
1004,0.41149162496539954,0.1900343642611683,0.1,50,10,300,0.3,0.3
1005,0.4621381456411971,0.24413692836373238,0.1,50,10,300,0.3,0.3
1006,0.4830281596493762,0.17988897700237902,0.1,50,10,300,0.3,0.3
1007,0.4166503489183051,0.17897435897435887,0.1,50,10,300,0.3,0.3
1008,0.6181795889258517,0.17230769230769227,0.1,50,10,300,0.5,0.5
1009,0.6156028624172677,0.06743589743589744,0.1,50,10,300,0.5,0.5
1010,0.04739446204479606,0.1691197462331483,0.1,50,10,300,0.5,0.5
1011,0.7384424705452673,0.1338671710802858,0.1,50,10,300,0.5,0.5
1012,0.24107740401866715,0.216701030927835,0.1,50,10,300,0.7,0.7
1013,0.5475605888604144,0.15080359503039895,0.1,50,10,300,0.7,0.7
1014,0.11173729611685586,0.20153846153846153,0.1,50,10,300,0.7,0.7
1015,0.7048784638981392,0.1533676975945016,0.1,50,10,300,0.7,0.7
1016,0.3423029574486158,0.21336769759450167,0.1,50,10,300,1.0,1.0
1017,-0.10157291769074266,0.31424795136135364,0.1,50,10,300,1.0,1.0
1018,0.391803012262028,0.25356872635561195,0.1,50,10,300,1.0,1.0
1019,0.2703684554581567,0.18153846153846157,0.1,50,10,300,1.0,1.0
1020,0.8436509606080865,0.26391354834978176,0.25,50,10,300,0.0,0.0
1021,0.7540384923913769,0.19796973518284985,0.25,50,10,300,0.0,0.0
1022,0.8407460946685538,0.19747026169706564,0.25,50,10,300,0.0,0.0
1023,0.8076579541592973,0.2191661235026442,0.25,50,10,300,0.0,0.0
1024,0.8762308726281965,0.0682051282051281,0.25,50,10,300,0.3,0.3
1025,0.5616918773592605,0.1257864128998149,0.25,50,10,300,0.3,0.3
1026,0.6525378388254247,0.09168384879725082,0.25,50,10,300,0.3,0.3
1027,0.8760317082808496,0.15053383774695242,0.25,50,10,300,0.3,0.3
1028,0.4422603963388834,0.14897435897435893,0.25,50,10,300,0.5,0.5
1029,0.904627980046771,0.08796973518284978,0.25,50,10,300,0.5,0.5
1030,0.7537144477265069,0.12230769230769219,0.25,50,10,300,0.5,0.5
1031,0.913147446316238,0.12010443708150477,0.25,50,10,300,0.5,0.5
1032,0.4875301704280406,0.12747026169706557,0.25,50,10,300,0.7,0.7
1033,0.6249904738043109,0.12245307956648155,0.25,50,10,300,0.7,0.7
1034,0.6142779703607067,0.1824530795664816,0.25,50,10,300,0.7,0.7
1035,0.8318379177568849,0.10911974623314828,0.25,50,10,300,0.7,0.7
1036,0.789419743917275,0.14838487972508566,0.25,50,10,300,1.0,1.0
1037,-0.07606337974070604,0.314871794871795,0.25,50,10,300,1.0,1.0
1038,0.5462441963690043,0.12858590848619592,0.25,50,10,300,1.0,1.0
1039,0.543761611000961,0.15414894137206012,0.25,50,10,300,1.0,1.0
1040,0.7540882505783505,0.093097940311055,0.33,50,10,300,0.0,0.0
1041,0.7403801817461639,0.11578641289981484,0.33,50,10,300,0.0,0.0
1042,0.6359047983807561,0.16245307956648156,0.33,50,10,300,0.0,0.0
1043,0.8887507094577286,0.12911974623314817,0.33,50,10,300,0.0,0.0
1044,0.8275295524364704,0.19888435321086986,0.33,50,10,300,0.3,0.3
1045,0.8375647854801668,0.169888977002379,0.33,50,10,300,0.3,0.3
1046,0.7589599002751887,0.15902073624385477,0.33,50,10,300,0.3,0.3
1047,0.7601739545317893,0.09897435897435879,0.33,50,10,300,0.3,0.3
1048,0.8502750256723314,0.1156410256410255,0.33,50,10,300,0.5,0.5
1049,0.809123586335828,0.07743589743589742,0.33,50,10,300,0.5,0.5
1050,0.6273064414207754,0.058350515463917486,0.33,50,10,300,0.5,0.5
1051,0.8545360360881924,0.07743589743589736,0.33,50,10,300,0.5,0.5
1052,0.4979819619384711,0.1533676975945016,0.33,50,10,300,0.7,0.7
1053,0.5010257163415214,0.11666666666666682,0.33,50,10,300,0.7,0.7
1054,0.8588228060524842,0.140803595030399,0.33,50,10,300,0.7,0.7
1055,0.3096784621108328,0.12820512820512822,0.33,50,10,300,0.7,0.7
1056,0.4663128294291161,0.08911974623314818,0.33,50,10,300,1.0,1.0
1057,0.9386348699200928,0.13111564678913046,0.33,50,10,300,1.0,1.0
1058,0.27521624418297114,0.2591197462331484,0.33,50,10,300,1.0,1.0
1059,0.7443020296866925,0.12566204287515761,0.33,50,10,300,1.0,1.0
1060,0.9194719898553091,0.17888435321086982,0.5,50,10,300,0.0,0.0
1061,0.8604986524419279,0.15003436426116826,0.5,50,10,300,0.0,0.0
1062,0.7854182819377934,0.17418330563322817,0.5,50,10,300,0.0,0.0
1063,0.8613450685668281,0.11820512820512823,0.5,50,10,300,0.0,0.0
1064,0.732243775139027,0.1405338377469524,0.5,50,10,300,0.3,0.3
1065,0.9023587245078014,0.13130306851618306,0.5,50,10,300,0.3,0.3
1066,0.921396591675942,0.08820512820512814,0.5,50,10,300,0.3,0.3
1067,0.8437348119889346,0.07820512820512819,0.5,50,10,300,0.3,0.3
1068,0.9347317036905527,0.16003436426116824,0.5,50,10,300,0.5,0.5
1069,0.8201959408487912,0.10747026169706557,0.5,50,10,300,0.5,0.5
1070,0.9405101818547914,0.058585908486195874,0.5,50,10,300,0.5,0.5
1071,0.5790906431609512,0.08245307956648147,0.5,50,10,300,0.5,0.5
1072,0.6003257670500387,0.15245307956648152,0.5,50,10,300,0.7,0.7
1073,0.9161840578307875,0.07919640496960124,0.5,50,10,300,0.7,0.7
1074,0.7369079439016045,0.13000000000000017,0.5,50,10,300,0.7,0.7
1075,0.7985732187800574,0.09501718213058415,0.5,50,10,300,0.7,0.7
1076,0.6827237333504019,0.1116838487972508,0.5,50,10,300,1.0,1.0
1077,0.7256126304122855,0.13203026481715052,0.5,50,10,300,1.0,1.0
1078,0.452380409441967,0.2117948717948721,0.5,50,10,300,1.0,1.0
1079,0.6824088626067214,0.0766323024054986,0.5,50,10,300,1.0,1.0
1080,0.969851842491635,0.09144845577497247,0.75,50,10,300,0.0,0.0
1081,0.9518955161576553,0.11322231033571227,0.75,50,10,300,0.0,0.0
1082,0.9059792030634007,0.047581284694686775,0.75,50,10,300,0.0,0.0
1083,0.9714067409969144,0.058185195261975554,0.75,50,10,300,0.0,0.0
1084,0.9476189343316433,0.06643127364438835,0.75,50,10,300,0.3,0.3
1085,0.9282933273409225,0.022418715305313308,0.75,50,10,300,0.3,0.3
1086,0.8929726150119218,0.059320774994258495,0.75,50,10,300,0.3,0.3
1087,0.9381388032280515,0.04578641289981487,0.75,50,10,300,0.3,0.3
1088,0.9632130469922279,0.04811512244163907,0.75,50,10,300,0.5,0.5
1089,0.8088684189219513,0.09256410256410275,0.75,50,10,300,0.5,0.5
1090,0.9488441325500317,0.06923076923076932,0.75,50,10,300,0.5,0.5
1091,0.840553904845256,0.09088025376685199,0.75,50,10,300,0.5,0.5
1092,0.9034881319609257,0.021025641025641213,0.75,50,10,300,0.7,0.7
1093,0.7366150467133977,0.11498281786941607,0.75,50,10,300,0.7,0.7
1094,0.8635535885838794,0.1708802537668521,0.75,50,10,300,0.7,0.7
1095,0.7106374956057085,0.12076923076923085,0.75,50,10,300,0.7,0.7
1096,0.7582958414533919,0.07923076923076935,0.75,50,10,300,1.0,1.0
